,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
797,9111,Ethereum Push Notification Service,PUSH,epns,27,2021-04-13T00:00:00.000Z,"['platform', 'services', 'defi', 'interoperability', 'dao', 'ethereum-ecosystem', 'governance', 'binance-labs-portfolio', 'polkastarter', 'polygon-ecosystem', 'web3']",100000000.0,15287926.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf418588522d5dd018b425E472991E52EBBeEEEEE'}",798,,,2022-04-21T16:00:00.000Z,1.2398783774722184,1194235.01179007,-58.9602,-0.03303639,3.03204072,-8.59393434,10.15496818,8.92277535,-21.89845734,18955168.883795343,0.0,123987837.75,2022-04-21T16:00:00.000Z
798,2572,BABB,BAX,babb,7,2018-03-09T00:00:00.000Z,"['platform', 'payments']",50000000000.0,49853700000.003334,50000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb'}",799,,,2022-04-21T16:00:00.000Z,0.0003772057709633219,243282.64126899,5.7554,-0.28242464,2.63330529,6.73544736,25.06261939,10.0111291,-12.6197631,18805103.34387542,0.001,18860288.55,2022-04-21T16:00:00.000Z
799,12859,DogeBonk,DOBO,dogebonk,3,2021-10-19T00:31:36.000Z,"['memes', 'analytics', 'doggone-doggerel', 'bnb-chain']",1000000000000000.0,582959739166037.0,582959739166037.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xae2df9f730c54400934c06a17462c41c08a06ed8'}",800,,,2022-04-21T16:00:00.000Z,3.204094112008672e-08,61351.80861204,-12.5055,-0.49431199,-1.46663976,-15.29395267,-3.58470956,-19.51845841,-32.32126088,18678578.678000104,0.0,32040941.12,2022-04-21T16:00:00.000Z
800,10326,BullPerks,BLP,bullperks,6,2021-06-08T00:00:00.000Z,"['launchpad', 'bullperks-launchpad', 'bnb-chain']",300000000.0,203528139.02492958,299750000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xfe1d7f7a8f0bda6e415593a2e4f82c64b446d404'}",801,,,2022-04-21T16:00:00.000Z,0.09173025406051702,551212.97604318,80.9363,0.07856243,-7.48423553,-11.74390711,-9.33778917,-52.40714396,-69.70698081,18669687.90122102,0.0,27519076.22,2022-04-21T16:00:00.000Z
801,8329,PAID Network,PAID,paid-network,14,2021-01-26T00:00:00.000Z,"['polkadot', 'polkadot-ecosystem', 'launchpad', 'polkastarter', 'exnetwork-capital-portfolio']",594717455.0,83070175.0,594717455.71,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1614F18Fc94f47967A3Fbe5FfcD46d4e7Da3D787'}",802,,,2022-04-21T16:00:00.000Z,0.2241498670041052,513486.20940165,122.3223,-1.30682436,6.66280439,-1.20556564,-7.80009688,-8.13723847,-54.62262694,18620168.678257745,0.0,133305838.44,2022-04-21T16:00:00.000Z
802,8538,AC Milan Fan Token,ACM,ac-milan-fan-token,10,2021-02-22T00:00:00.000Z,"['sports', 'fan-token', 'binance-launchpad']",,3141172.0,20000000.0,,803,,,2022-04-21T16:00:00.000Z,5.925934130707627,6265036.4944668,-47.4593,-0.37657342,-0.10415553,-1.15638571,7.94983015,41.32672646,27.32719913,18614378.365223136,0.0,118518682.61,2022-04-21T16:00:00.000Z
803,8495,Everest,ID,everest,13,2021-02-17T00:00:00.000Z,[],800000000.0,116700000.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83'}",804,,,2022-04-21T16:00:00.000Z,0.15944980817990168,64708.04697977,-75.4947,-0.87616476,3.64462143,0.67036594,-27.08743755,-13.09304958,-46.95129483,18607792.614594527,0.0,127559846.54,2022-04-21T16:00:00.000Z
804,10368,Cryptex Finance,CTX,cryptex-finance,18,2021-06-09T00:00:00.000Z,[],10000000.0,2962553.30570647,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x321c2fe4446c7c963dc41dd58879af648838f98d'}",805,,,2022-04-21T16:00:00.000Z,6.26359082682281,256187.38690216,-18.2441,0.45826394,4.02659951,5.77469654,-18.61321632,-4.91341943,-26.98273552,18556221.709596638,0.0,62635908.27,2022-04-21T16:00:00.000Z
805,9691,Venus Reward Token,VRT,venus-reward-token,7,2021-05-11T00:00:00.000Z,['bnb-chain'],,21999981080.0,30000000000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x5F84ce30DC3cF7909101C69086c50De191895883'}",806,,,2022-04-21T16:00:00.000Z,0.0008328500310830649,212262.20077071,-26.7322,0.54688362,2.61176127,7.95805976,65.30580488,81.38270617,101.55016178,18322684.92630484,0.0,24985500.93,2022-04-21T16:00:00.000Z
806,9481,Pendle,PENDLE,pendle,19,2021-04-29T00:00:00.000Z,"['olympus-pro-ecosystem', 'spartan-group']",251061124.0,120693811.93078636,188700000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x808507121b80c02388fad14726482e061b8da827'}",807,,,2022-04-21T16:00:00.000Z,0.1499481007338178,585672.5925967,8.9579,-0.55856377,1.10516961,-9.19653742,-8.93596793,-36.65728151,-58.51225391,18097807.869346015,0.0,37646138.71,2022-04-21T16:00:00.000Z
807,6236,Offshift,XFT,offshift,12,2020-08-06T00:00:00.000Z,"['privacy', 'ethereum-ecosystem', 'polkadot-ecosystem', 'bnb-chain']",10000000.0,5228000.0,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xabe580e7ee158da464b51ee1a83ac0289622e6be'}",808,2600000.0,8972229.584875248,2022-04-21T16:00:00.000Z,3.450857532644326,844319.46418462,-30.2112,-0.99356773,2.90796171,-10.35721118,-53.14745913,-46.90196897,-79.77794854,18041083.180664536,0.0,34508575.33,2022-04-21T16:00:00.000Z
808,9764,MILC Platform,MLT,milc-platform,12,2021-05-13T00:00:00.000Z,"['media', 'metaverse', 'bnb-chain']",200000000.0,79013039.99,200000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9506d37f70eB4C3d79C398d326C871aBBf10521d'}",809,139050000.0,31737983.2877375,2022-04-21T16:00:00.000Z,0.22824871116675657,494385.60848811,-47.0688,0.04262152,1.45141779,25.63243403,13.54708989,41.30683088,-5.87235126,18034624.543084897,0.0,45649742.23,2022-04-21T16:00:00.000Z
809,2934,BitKan,KAN,bitkan,16,2018-07-30T00:00:00.000Z,"['services', 'content-creation']",,9536178180.093718,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1410434b0346f5be678d0fb554e5c7ab620f8f4a'}",810,,,2022-04-21T16:00:00.000Z,0.0018890410428618234,65546.27731015,-6.2236,-0.20683483,0.04738779,-0.19815245,-5.41328144,-0.55407887,-2.03152641,18014231.9742404,0.0009,18890410.43,2022-04-21T16:00:00.000Z
810,10165,PornRocket,PORNROCKET,pornrocket,8,2021-05-31T00:00:00.000Z,['bnb-chain'],1000000000000000.0,397750852303761.94,397750852303761.94,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xcf9f991b14620f5ad144eec11f9bc7bf08987622'}",811,404406880320407.0,18043084.76463891,2022-04-21T16:00:00.000Z,4.4616166644700944e-08,256353.28307992,24.4606,15.19171703,9.80497789,2.83603587,-6.29544983,-8.83599191,-43.56808087,17746118.309456475,0.0,44616166.64,2022-04-21T16:00:00.000Z
811,13967,Goldfinch,GFI,goldfinch-protocol,17,2021-11-05T12:19:13.000Z,[],114285714.0,6887554.04,114285714.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b'}",812,5072242.0,13063200.071035715,2022-04-21T16:00:00.000Z,2.5754291831966447,569945.64941611,-1.322,-0.34814704,0.25012418,1.17035057,-15.52923477,-4.78929032,-52.46808128,17738407.67545995,0.0,294334763.06,2022-04-21T16:00:00.000Z
812,2306,Bread,BRD,bread,11,2017-12-24T00:00:00.000Z,"['services', 'wallet', 'binance-launchpad', 'kenetic-capital-portfolio']",,88862718.0,88862718.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x558ec3152e2eb2174905cd19aea4e34a23de9ad6'}",813,,,2022-04-21T16:00:00.000Z,0.199269583413201,499788.80778115,-35.6728,-0.75503898,1.01461145,-2.75217258,-20.89308869,-35.1532101,-23.61277811,17707636.796824757,0.0009,17707636.8,2022-04-21T16:00:00.000Z
813,1169,PIVX,PIVX,pivx,19,2016-02-13T00:00:00.000Z,"['pos', 'medium-of-exchange', 'store-of-value', 'privacy', 'zero-knowledge-proofs', 'masternodes', 'staking', 'dao']",,68905785.61766662,68905785.61766662,,814,,,2022-04-21T16:00:00.000Z,0.25502691668423433,139875.95965326,-28.1692,-1.01315322,-0.4346003,5.04676487,8.1521653,-8.34205303,-29.22856939,17572830.047778375,0.0009,17572830.05,2022-04-21T16:00:00.000Z
814,3829,Nash,NEX,nash-exchange,5,2019-04-01T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'polygon-ecosystem']",50000000.0,29166201.0,50000000.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '3a4acd3647086e7c44398aac0349802e6a171129'}",815,28448244.0,17055757.7567758,2022-04-21T16:00:00.000Z,0.5995363986886432,172329.41156415,-0.4188,-0.63568442,2.50677529,2.62031131,1.48800211,-5.98942244,7.67304357,17486199.110969104,0.0,29976819.93,2022-04-21T16:00:00.000Z
815,3661,Stronghold Token,SHX,stronghold-token,24,2019-01-03T00:00:00.000Z,[],100000000000.0,5793905044.0,99756866344.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee7527841a932d2912224e20a405e1a1ff747084'}",816,6457749583.816038,19430181.3163631,2022-04-21T16:00:00.000Z,0.0030088161617566694,99781.49460642,-15.4521,-0.69044522,-2.18870791,-4.00451793,-23.38958878,-14.02329875,-46.20237833,17432795.136070687,0.0,300881616.18,2022-04-21T16:00:00.000Z
816,7677,ReapChain,REAP,reapchain,3,2020-11-15T00:00:00.000Z,[],4900000000.0,214000000.0,1895800000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1fc5ef0337aea85c5f9198853a6e3a579a7a6987'}",817,,,2022-04-21T16:00:00.000Z,0.08046089587135878,1174027.30157048,9.2335,-0.28674925,-1.94252116,-1.3279488,-36.25040292,-51.17074089,-42.31350887,17218631.716470778,0.0,394258389.77,2022-04-21T16:00:00.000Z
817,4860,Era Swap,ES,era-swap,2,2019-10-31T00:00:00.000Z,[],9100000000.0,997282758.0,2097550005.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xef1344bdf80bef3ff4428d8becec3eea4a2cf574'}",818,1394984668.0,24023692.556104865,2022-04-21T16:00:00.000Z,0.01722147426218513,236432.19280912,44.9121,0.09890792,2.4766464,5.22612687,-12.9851936,-19.66792915,-44.50677042,17174679.349018,0.0,156715415.79,2022-04-21T16:00:00.000Z
818,8644,Kylin,KYL,kylin,21,2021-03-06T00:00:00.000Z,"['oracles', 'polkadot', 'polkadot-ecosystem', 'polkastarter', 'cms-holdings-portfolio', 'exnetwork-capital-portfolio', 'vbc-ventures-portfolio', 'injective-ecosystem']",1000000000.0,270259840.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x67B6D479c7bB412C54e03dCA8E1Bc6740ce6b99C'}",819,,,2022-04-21T16:00:00.000Z,0.06311621089790757,361351.2463411,12.6234,-0.35285465,4.82575635,-12.87003359,2.80327468,-3.7045471,-45.1718345,17057777.058674756,0.0,63116210.9,2022-04-21T16:00:00.000Z
819,16352,Green Satoshi Token,GST,green-satoshi-token,15,2021-12-22T01:37:42.000Z,"['solana-ecosystem', 'move-to-earn']",,3597242.46949214,10000000.0,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB'}",820,,,2022-04-21T16:00:00.000Z,4.690854097678722,58975572.56749187,3.1414,0.85349146,2.73194217,-4.74164334,37.55888697,66.74172868,133.34130925,16874139.57836113,0.0,46908540.98,2022-04-21T16:00:00.000Z
820,8422,Pangolin,PNG,pangolin,41,2021-02-10T00:00:00.000Z,"['decentralized-exchange', 'avalanche-ecosystem']",230000000.0,94987861.0,230000000.0,"{'id': 5805, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x60781c2586d68229fde47564546784ab3faca982'}",821,94987861.0,16773243.273822416,2022-04-21T16:00:00.000Z,0.1765830191062247,1480787.75718066,-10.0323,0.04736017,0.37213423,1.15261583,-11.97471402,-44.38277786,-57.29143857,16773243.273822416,0.0,40614094.39,2022-04-21T16:00:00.000Z
821,4809,Project WITH,WIKEN,project-with,8,2019-11-09T00:00:00.000Z,[],1057786429.0,858338828.0,1057786429.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb7e77aebbe0687d2eff24cc90c41a3b6ea74bdab'}",822,,,2022-04-21T16:00:00.000Z,0.01922027426445042,2006222.49946433,11.3101,0.16305961,-8.73854204,-0.83112613,-23.18814843,68.97063695,18.89264867,16497507.685986934,0.0,20330945.28,2022-04-21T16:00:00.000Z
822,1789,Populous,PPT,populous,12,2017-07-10T00:00:00.000Z,['logistics'],53252246.0,53252245.99438964,53252246.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a'}",823,,,2022-04-21T16:00:00.000Z,0.30757550172768694,4084648.91530506,494.5677,8.82732628,-0.64300123,11.447039,-17.21302204,-10.58644869,-4.78790833,16379086.2798506,0.0008,16379086.28,2022-04-21T16:00:00.000Z
823,13727,Shiryo,SHIRYO,shiryo-inu,7,2021-11-02T03:34:29.000Z,[],1e+18,9.818467773109484e+17,9.818472053939661e+17,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1E2F15302B90EddE696593607b6bD444B64e8F02'}",824,,,2022-04-21T16:00:00.000Z,1.6572175646523e-11,84208.1709436,23.878,-1.64219747,13.68440593,-6.32079997,-21.72418504,-25.7725599,-61.80188948,16271337.25156959,0.0,16572175.65,2022-04-21T16:00:00.000Z
824,9288,BENQI,QI,benqi,33,2021-04-19T00:00:00.000Z,"['defi', 'avalanche-ecosystem', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'spartan-group']",7200000000.0,325692000.0,7200000000.0,"{'id': 5805, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x8729438EB15e2C8B576fCc6AeCdA6A148776C0F5'}",825,1849268647.0,91907354.86592978,2022-04-21T16:00:00.000Z,0.04969929870115285,18647190.22216076,-39.8047,-0.19833445,-0.15251442,0.14513574,-15.961029,-14.85276407,-27.59437335,16186663.992575873,0.0,357834950.65,2022-04-21T16:00:00.000Z
825,2569,CoinPoker,CHP,coinpoker,3,2018-03-08T00:00:00.000Z,['gambling'],,274720611.9545747,278237314.35457474,"{'id': 3890, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x59B5654a17Ac44F3068b3882F298881433bB07Ef'}",826,278237314.4,16309755.261526316,2022-04-21T16:00:00.000Z,0.05861814507769098,73855.8717425,143.7133,-1.07416988,5.73114782,3.2773782,0.26268554,-14.90787598,19.58381697,16103612.687385308,0.0008,16309755.26,2022-04-21T16:00:00.000Z
826,2243,Dragonchain,DRGN,dragonchain,10,2017-12-03T00:00:00.000Z,"['platform', 'enterprise-solutions']",433494437.0,370774090.00048876,433494437.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e'}",827,,,2022-04-21T16:00:00.000Z,0.04321789868991119,208838.68642733,251.7014,2.28352349,-1.26785358,2.02320106,-13.43680885,-20.68956053,-50.70941532,16024077.058485135,0.0008,18734718.66,2022-04-21T16:00:00.000Z
827,1492,Obyte,GBYTE,obyte,7,2016-12-27T00:00:00.000Z,"['dag', 'platform', 'iot']",1000000.0,803668.53731103,1000000.0,,828,759191.687443196,15117317.419785088,2022-04-21T16:00:00.000Z,19.912385330109654,4869.51398613,-62.447,-0.00977877,1.80911033,2.38094971,-5.89472684,7.89434486,19.16327667,16002957.592622837,0.0,19912385.33,2022-04-21T16:00:00.000Z
828,9493,Reflexer Ungovernance Token,FLX,reflexer-ungovernance-token,8,2021-04-29T00:00:00.000Z,"['defi', 'derivatives', 'smart-contracts', 'asset-backed-stablecoin', 'dao', 'dapp', 'pantera-capital-portfolio']",1000000.0,193796.49489032,999715.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6243d8cea23066d098a15582d81a598b4e8391f4'}",829,443310.8309903226,36457616.644430794,2022-04-21T16:00:00.000Z,82.23939975251058,224751.63374941,40.2806,-0.9445445,-1.11396081,-2.89944176,-24.61641762,-42.24809848,-56.1784351,15937707.4139204,0.0,82239399.75,2022-04-21T16:00:00.000Z
829,3632,Opacity,OPCT,opacity,7,2018-12-12T00:00:00.000Z,"['filesharing', 'storage']",130000000.0,80456100.0,130000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDb05EA0877A2622883941b939f0bb11d1ac7c400'}",830,111804912.0,22130065.263392396,2022-04-21T16:00:00.000Z,0.19793464229364446,38453.02572508,-65.8032,-0.99633701,-2.57908946,-12.03205165,25.41723781,21.52435461,-13.50388673,15925049.373841688,0.0008,25731503.5,2022-04-21T16:00:00.000Z
830,1903,HyperCash,HC,hypercash,16,2017-08-20T00:00:00.000Z,"['mineable', 'marketplace', 'payments', 'state-channel']",84000000.0,45071909.329052,45071909.329052,,831,,,2022-04-21T16:00:00.000Z,0.3515405889535568,673680.57736163,19.9148,-0.38572764,0.36531114,0.66495298,3.65495112,6.09490612,-6.9728423,15844605.55079625,0.0008,29529409.47,2022-04-21T16:00:00.000Z
831,4197,ShareToken,SHR,sharetoken,13,2019-11-26T00:00:00.000Z,[],,2335072782.106575,6434460139.8,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'SHR-DB6'}",832,,,2022-04-21T16:00:00.000Z,0.006742899749570179,181412.85064883,105.9379,-0.73593949,0.61153683,0.44296503,-16.45450464,-39.25410941,-38.86251492,15745161.677694565,0.0008,43386919.67,2022-04-21T16:00:00.000Z
832,6855,BIDR,BIDR,binance-idr,80,2020-09-02T00:00:00.000Z,['bnb-chain'],,225715436474.28632,315700000000.0,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'BIDR-0E9'}",833,,,2022-04-21T16:00:00.000Z,6.956901728020732e-05,26975256.13899153,-10.6294,-0.03704769,0.15345933,0.14825376,-0.21137114,0.04308628,0.57885848,15702801.100489162,0.0,21962938.76,2022-04-21T16:00:00.000Z
833,8579,Polkamarkets,POLK,polkamarkets,14,2021-02-24T00:00:00.000Z,"['defi', 'prediction-markets', 'polkadot', 'polkastarter', 'polygon-ecosystem']",100000000.0,69250167.6361524,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd478161c952357f05f0292b56012cd8457f1cfbf'}",834,,,2022-04-21T16:00:00.000Z,0.22658395464092504,2233399.19929244,43.3026,0.31416514,5.4948848,4.1051544,2.24499195,-1.01424448,-28.57866356,15690976.84254641,0.0,22658395.46,2022-04-21T16:00:00.000Z
834,9260,Zigcoin,ZIG,zigcoin,16,2021-04-16T00:00:00.000Z,"['asset-management', 'marketplace', 'platform', 'launchpad', 'okex-blockdream-ventures-portfolio']",2000000000.0,421534211.6,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb2617246d0c6c0087f18703d576831899ca94f01'}",835,,,2022-04-21T16:00:00.000Z,0.037185090014050806,433229.71408833,-68.0386,0.15420835,0.02683283,5.93146669,-19.31878681,-31.19467662,-50.72222367,15674787.60234794,0.0,74370180.03,2022-04-21T16:00:00.000Z
835,3316,smARTOFGIVING,AOG,smartofgiving,6,2018-09-20T00:00:00.000Z,[],2700000000.0,73780484.400826,2003485057.90082,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8578530205cecbe5db83f7f29ecfeec860c297c2'}",836,,,2022-04-21T16:00:00.000Z,0.21234204786938246,8583.58724389,66.6865,0.57330869,-2.16837669,7.26112838,9.45705597,26.39428805,10.47340682,15666699.150466422,0.0,573323529.25,2022-04-21T16:00:00.000Z
836,9588,O3 Swap,O3,o3-swap,36,2021-05-05T00:00:00.000Z,"['bounce-launchpad', 'arbitrum-ecosytem', 'mvb', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",100000000.0,47061636.36620205,57121157.86155279,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee9801669c6138e84bd50deb500827b776777d28'}",837,100000000.0,33184452.439354695,2022-04-21T16:00:00.000Z,0.33184452439354695,1816025.71497619,6.7104,-0.09292602,0.35505043,-6.47048527,-7.92347935,-15.91218441,-8.57257752,15617146.337124372,0.0,33184452.44,2022-04-21T16:00:00.000Z
837,1154,Validity,VAL,validity,9,2016-01-18T00:00:00.000Z,['pos'],9000000.0,4553854.90171216,4558239.80171216,,838,,,2022-04-21T16:00:00.000Z,3.3941422651465896,118635.28085687,-54.0834,-1.02825605,-3.94857657,-5.65775423,-5.56991027,-1.390887,-20.74986827,15456431.391246209,0.0008,30547280.39,2022-04-21T16:00:00.000Z
838,8492,Vesper,VSP,vesper,19,2021-02-17T00:00:00.000Z,"['defi', 'yield-farming', 'yield-aggregator']",10000000.0,8750208.51511942,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1b40183efb4dd766f11bda7a7c3ad8982e998421'}",839,,,2022-04-21T16:00:00.000Z,1.7644482998619289,120433.02763935,-12.0602,-0.30430292,5.02660479,4.79127977,-17.0934857,-24.79678712,-57.67134338,15439290.537939833,0.0,17644483.0,2022-04-21T16:00:00.000Z
839,3136,MEET.ONE,MEETONE,meetone,5,2018-08-10T00:00:00.000Z,"['platform', 'dapp']",,1913271866.0,10000000000.0,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'MEETONE-031'}",840,,,2022-04-21T16:00:00.000Z,0.008055030117598339,64.07356144,-78.1696,-0.49788711,-0.09203836,-7.43855717,9927.50634479,10609.03331523,11084.85967498,15411462.503783572,0.0008,80550301.18,2022-04-21T16:00:00.000Z
840,10046,Dotmoovs,MOOV,dotmoovs,15,2021-05-25T00:00:00.000Z,"['gambling', 'gaming', 'metaverse', 'polkastarter', 'play-to-earn', 'bnb-chain', 'move-to-earn']",1000000000.0,496000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x24ec2ca132abf8f6f8a6e24a1b97943e31f256a7'}",841,648000000.0,20056261.17431599,2022-04-21T16:00:00.000Z,0.03095102033073455,5649559.16955267,-51.2451,-3.69420682,-16.68895234,32.13680152,388.25735021,265.07173329,125.20432018,15351706.084044337,0.0,30951020.33,2022-04-21T16:00:00.000Z
